,result,table,_start,_stop,_time,_value,_field,_measurement,device
4396,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.489004+00:00,39.6,temperature,sensor_metrics,battery-01
4397,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.489848+00:00,45.1,temperature,sensor_metrics,battery-01
4398,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.490766+00:00,31.8,temperature,sensor_metrics,battery-01
4399,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.491675+00:00,43.7,temperature,sensor_metrics,battery-01
4400,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.492557+00:00,46.9,temperature,sensor_metrics,battery-01
4401,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.493357+00:00,33.4,temperature,sensor_metrics,battery-01
4402,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.494255+00:00,47.2,temperature,sensor_metrics,battery-01
4403,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.495294+00:00,42.6,temperature,sensor_metrics,battery-01
4404,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.496146+00:00,39.4,temperature,sensor_metrics,battery-01
4405,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.497025+00:00,46.0,temperature,sensor_metrics,battery-01
4406,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.497864+00:00,31.6,temperature,sensor_metrics,battery-01
4407,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.498681+00:00,43.8,temperature,sensor_metrics,battery-01
4408,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.499525+00:00,43.3,temperature,sensor_metrics,battery-01
4409,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.501097+00:00,45.1,temperature,sensor_metrics,battery-01
4410,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.502137+00:00,32.7,temperature,sensor_metrics,battery-01
4411,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.503061+00:00,46.8,temperature,sensor_metrics,battery-01
4412,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.503944+00:00,35.2,temperature,sensor_metrics,battery-01
4413,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.504798+00:00,45.6,temperature,sensor_metrics,battery-01
4414,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.505673+00:00,32.2,temperature,sensor_metrics,battery-01
4415,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.506527+00:00,38.6,temperature,sensor_metrics,battery-01
4416,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.507403+00:00,33.6,temperature,sensor_metrics,battery-01
4417,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.508374+00:00,31.8,temperature,sensor_metrics,battery-01
4418,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.509242+00:00,30.1,temperature,sensor_metrics,battery-01
4419,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.510085+00:00,31.0,temperature,sensor_metrics,battery-01
4420,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.512462+00:00,30.7,temperature,sensor_metrics,battery-01
4421,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.515068+00:00,47.9,temperature,sensor_metrics,battery-01
4422,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.517673+00:00,48.0,temperature,sensor_metrics,battery-01
4423,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.520836+00:00,33.0,temperature,sensor_metrics,battery-01
4424,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.523131+00:00,43.6,temperature,sensor_metrics,battery-01
4425,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.525091+00:00,47.2,temperature,sensor_metrics,battery-01
4426,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.527249+00:00,48.0,temperature,sensor_metrics,battery-01
4427,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.528875+00:00,41.9,temperature,sensor_metrics,battery-01
4428,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.530209+00:00,30.5,temperature,sensor_metrics,battery-01
4429,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.532067+00:00,37.2,temperature,sensor_metrics,battery-01
4430,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.534789+00:00,44.6,temperature,sensor_metrics,battery-01
4431,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.537149+00:00,31.0,temperature,sensor_metrics,battery-01
4432,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.538455+00:00,48.2,temperature,sensor_metrics,battery-01
4433,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.539511+00:00,49.3,temperature,sensor_metrics,battery-01
4434,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.540447+00:00,39.3,temperature,sensor_metrics,battery-01
4435,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.541401+00:00,42.4,temperature,sensor_metrics,battery-01
4436,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.542243+00:00,40.4,temperature,sensor_metrics,battery-01
4437,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.543193+00:00,36.4,temperature,sensor_metrics,battery-01
4438,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.544061+00:00,41.3,temperature,sensor_metrics,battery-01
4439,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.544905+00:00,49.5,temperature,sensor_metrics,battery-01
4440,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.545804+00:00,43.1,temperature,sensor_metrics,battery-01
4441,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.546703+00:00,38.1,temperature,sensor_metrics,battery-01
4442,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.547806+00:00,38.4,temperature,sensor_metrics,battery-01
4443,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.548764+00:00,39.7,temperature,sensor_metrics,battery-01
4444,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.550015+00:00,43.8,temperature,sensor_metrics,battery-01
4445,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.551640+00:00,30.0,temperature,sensor_metrics,battery-01
4446,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.553049+00:00,39.9,temperature,sensor_metrics,battery-01
4447,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.554110+00:00,31.0,temperature,sensor_metrics,battery-01
4448,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.554998+00:00,34.3,temperature,sensor_metrics,battery-01
4449,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.555855+00:00,41.8,temperature,sensor_metrics,battery-01
4450,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.556768+00:00,40.2,temperature,sensor_metrics,battery-01
4451,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.557699+00:00,43.4,temperature,sensor_metrics,battery-01
4452,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.558756+00:00,48.0,temperature,sensor_metrics,battery-01
4453,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.559724+00:00,36.4,temperature,sensor_metrics,battery-01
4454,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.560693+00:00,36.6,temperature,sensor_metrics,battery-01
4455,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.561611+00:00,43.9,temperature,sensor_metrics,battery-01
4456,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.562535+00:00,47.1,temperature,sensor_metrics,battery-01
4457,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.563443+00:00,38.8,temperature,sensor_metrics,battery-01
4458,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.564395+00:00,48.8,temperature,sensor_metrics,battery-01
4459,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.565272+00:00,32.8,temperature,sensor_metrics,battery-01
4460,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.566495+00:00,49.5,temperature,sensor_metrics,battery-01
4461,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.567642+00:00,30.1,temperature,sensor_metrics,battery-01
4462,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.568684+00:00,42.0,temperature,sensor_metrics,battery-01
4463,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.569713+00:00,33.3,temperature,sensor_metrics,battery-01
4464,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.570832+00:00,38.7,temperature,sensor_metrics,battery-01
4465,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.571748+00:00,49.2,temperature,sensor_metrics,battery-01
4466,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.572633+00:00,40.5,temperature,sensor_metrics,battery-01
4467,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.573499+00:00,39.6,temperature,sensor_metrics,battery-01
4468,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.574332+00:00,30.6,temperature,sensor_metrics,battery-01
4469,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.575242+00:00,46.8,temperature,sensor_metrics,battery-01
4470,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.576107+00:00,33.9,temperature,sensor_metrics,battery-01
4471,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.576887+00:00,49.9,temperature,sensor_metrics,battery-01
4472,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.577743+00:00,49.6,temperature,sensor_metrics,battery-01
4473,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.578635+00:00,41.7,temperature,sensor_metrics,battery-01
4474,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.579440+00:00,33.8,temperature,sensor_metrics,battery-01
4475,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.580230+00:00,44.0,temperature,sensor_metrics,battery-01
4476,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.581050+00:00,39.2,temperature,sensor_metrics,battery-01
4477,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.581852+00:00,45.0,temperature,sensor_metrics,battery-01
4478,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.582932+00:00,44.9,temperature,sensor_metrics,battery-01
4479,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.584298+00:00,40.5,temperature,sensor_metrics,battery-01
4480,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.585349+00:00,47.0,temperature,sensor_metrics,battery-01
4481,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.586230+00:00,40.9,temperature,sensor_metrics,battery-01
4482,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.587192+00:00,37.0,temperature,sensor_metrics,battery-01
4483,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.588009+00:00,47.6,temperature,sensor_metrics,battery-01
4484,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.588850+00:00,34.9,temperature,sensor_metrics,battery-01
4485,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.589660+00:00,43.3,temperature,sensor_metrics,battery-01
4486,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.590514+00:00,48.6,temperature,sensor_metrics,battery-01
4487,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.591304+00:00,45.4,temperature,sensor_metrics,battery-01
4488,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.592112+00:00,33.8,temperature,sensor_metrics,battery-01
4489,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.592866+00:00,31.4,temperature,sensor_metrics,battery-01
4490,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.593749+00:00,42.0,temperature,sensor_metrics,battery-01
4491,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.594625+00:00,30.9,temperature,sensor_metrics,battery-01
4492,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.595475+00:00,36.3,temperature,sensor_metrics,battery-01
4493,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.596344+00:00,38.1,temperature,sensor_metrics,battery-01
4494,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.597184+00:00,45.7,temperature,sensor_metrics,battery-01
4495,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.598084+00:00,45.1,temperature,sensor_metrics,battery-01
4496,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.598929+00:00,38.6,temperature,sensor_metrics,battery-01
4497,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.599788+00:00,42.1,temperature,sensor_metrics,battery-01
4498,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.601262+00:00,33.4,temperature,sensor_metrics,battery-01
4499,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.602579+00:00,48.9,temperature,sensor_metrics,battery-01
4500,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.603454+00:00,48.9,temperature,sensor_metrics,battery-01
4501,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.604376+00:00,46.3,temperature,sensor_metrics,battery-01
4502,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.605356+00:00,34.9,temperature,sensor_metrics,battery-01
4503,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.606345+00:00,38.4,temperature,sensor_metrics,battery-01
4504,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.607237+00:00,42.9,temperature,sensor_metrics,battery-01
4505,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.608087+00:00,30.9,temperature,sensor_metrics,battery-01
4506,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.608909+00:00,45.6,temperature,sensor_metrics,battery-01
4507,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.609790+00:00,42.7,temperature,sensor_metrics,battery-01
4508,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.610633+00:00,44.4,temperature,sensor_metrics,battery-01
4509,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.611467+00:00,42.0,temperature,sensor_metrics,battery-01
4510,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.612299+00:00,41.1,temperature,sensor_metrics,battery-01
4511,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.613195+00:00,42.3,temperature,sensor_metrics,battery-01
4512,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.614043+00:00,48.6,temperature,sensor_metrics,battery-01
4513,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.614897+00:00,43.7,temperature,sensor_metrics,battery-01
4514,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.615756+00:00,31.6,temperature,sensor_metrics,battery-01
4515,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.616721+00:00,48.4,temperature,sensor_metrics,battery-01
4516,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.618226+00:00,40.2,temperature,sensor_metrics,battery-01
4517,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.619382+00:00,41.0,temperature,sensor_metrics,battery-01
4518,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.620341+00:00,43.1,temperature,sensor_metrics,battery-01
4519,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.621204+00:00,49.3,temperature,sensor_metrics,battery-01
4520,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.622071+00:00,37.0,temperature,sensor_metrics,battery-01
4521,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.623084+00:00,37.9,temperature,sensor_metrics,battery-01
4522,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.623916+00:00,38.5,temperature,sensor_metrics,battery-01
4523,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.624823+00:00,45.0,temperature,sensor_metrics,battery-01
4524,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.625651+00:00,35.2,temperature,sensor_metrics,battery-01
4525,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.626482+00:00,31.9,temperature,sensor_metrics,battery-01
4526,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.627375+00:00,38.7,temperature,sensor_metrics,battery-01
